Date,DHB,Active,Recovered,Deceased,Total
2021-08-23,Capital and Coast,8,94,2,104
2021-08-23,Canterbury,0,156,12,168
2021-08-23,Bay of Plenty,0,48,0,48
2021-08-23,Managed Isolation & Quarantine,47,1164,1,1212
2021-08-23,Total,154,2874,26,3054
2021-08-24,Auckland,30,225,1,256
2021-08-24,Whanganui,0,9,0,9
2021-08-24,West Coast,0,4,1,5
2021-08-24,Waitemata,47,296,4,347
2021-08-24,Wairarapa,0,8,0,8
2021-08-24,Waikato,0,193,2,195
2021-08-24,Taranaki,0,16,0,16
2021-08-24,Tairawhiti,0,4,0,4
2021-08-24,Southern,0,215,2,217
2021-08-24,South Canterbury,0,17,0,17
2021-08-24,Northland,0,28,0,28
2021-08-24,Nelson Marlborough,0,49,0,49
2021-08-24,Mid Central,0,33,0,33
2021-08-24,Lakes,0,16,0,16
2021-08-24,Hutt Valley,0,24,0,24
2021-08-24,Hawke's Bay,0,44,0,44
2021-08-24,Counties Manukau,60,231,1,292
2021-08-24,Capital and Coast,11,94,2,107
2021-08-24,Canterbury,0,156,12,168
2021-08-24,Bay of Plenty,0,48,0,48
2021-08-24,Managed Isolation & Quarantine,35,1177,1,1213
2021-08-24,Total,183,2887,26,3096
2021-08-25,Auckland,45,225,1,271
2021-08-25,Whanganui,0,9,0,9
2021-08-25,West Coast,0,4,1,5
2021-08-25,Waitemata,66,296,4,366
2021-08-25,Wairarapa,0,8,0,8
2021-08-25,Waikato,0,193,2,195
2021-08-25,Taranaki,0,16,0,16
2021-08-25,Tairawhiti,0,4,0,4
2021-08-25,Southern,0,215,2,217
2021-08-25,South Canterbury,0,17,0,17
2021-08-25,Northland,0,28,0,28
2021-08-25,Nelson Marlborough,0,49,0,49
2021-08-25,Mid Central,0,33,0,33
2021-08-25,Lakes,0,16,0,16
2021-08-25,Hutt Valley,0,24,0,24
2021-08-25,Hawke's Bay,0,44,0,44
2021-08-25,Counties Manukau,87,231,1,319
2021-08-25,Capital and Coast,12,94,2,108
2021-08-25,Canterbury,0,156,12,168
2021-08-25,Bay of Plenty,0,48,0,48
2021-08-25,Managed Isolation & Quarantine,36,1177,1,1214
2021-08-25,Total,246,2887,26,3159
2021-08-26,Auckland,60,225,1,286
2021-08-26,Whanganui,0,9,0,9
2021-08-26,West Coast,0,4,1,5
2021-08-26,Waitemata,73,296,4,373
2021-08-26,Wairarapa,0,8,0,8
2021-08-26,Waikato,0,193,2,195
2021-08-26,Taranaki,0,16,0,16
2021-08-26,Tairawhiti,0,4,0,4
2021-08-26,Southern,0,215,2,217
2021-08-26,South Canterbury,0,17,0,17
2021-08-26,Northland,0,28,0,28
2021-08-26,Nelson Marlborough,0,49,0,49
2021-08-26,Mid Central,0,33,0,33
2021-08-26,Lakes,0,16,0,16
2021-08-26,Hutt Valley,0,24,0,24
2021-08-26,Hawke's Bay,0,44,0,44
2021-08-26,Counties Manukau,130,231,1,362
2021-08-26,Capital and Coast,14,94,2,110
2021-08-26,Canterbury,0,156,12,168
2021-08-26,Bay of Plenty,0,48,0,48
2021-08-26,Managed Isolation & Quarantine,37,1177,1,1215
2021-08-26,Total,314,2887,26,3227
2021-08-27,Auckland,75,225,1,301
2021-08-27,Whanganui,0,9,0,9
2021-08-27,West Coast,0,4,1,5
2021-08-27,Waitemata,87,296,4,387
2021-08-27,Wairarapa,0,8,0,8
2021-08-27,Waikato,0,193,2,195
2021-08-27,Taranaki,0,16,0,16
2021-08-27,Tairawhiti,0,4,0,4
2021-08-27,Southern,0,215,2,217
2021-08-27,South Canterbury,0,17,0,17
2021-08-27,Northland,0,28,0,28
2021-08-27,Nelson Marlborough,0,49,0,49
2021-08-27,Mid Central,0,33,0,33
2021-08-27,Lakes,0,16,0,16
2021-08-27,Hutt Valley,0,24,0,24
2021-08-27,Hawke's Bay,0,44,0,44
2021-08-27,Counties Manukau,171,231,1,403
2021-08-27,Capital and Coast,14,94,2,110
2021-08-27,Canterbury,0,156,12,168
2021-08-27,Bay of Plenty,0,48,0,48
2021-08-27,Managed Isolation & Quarantine,37,1177,1,1215
2021-08-27,Total,384,2887,26,3297
2021-08-28,Auckland,94,225,1,320
2021-08-28,Whanganui,0,9,0,9
2021-08-28,West Coast,0,4,1,5
2021-08-28,Waitemata,102,296,4,402
2021-08-28,Wairarapa,0,8,0,8
2021-08-28,Waikato,0,193,2,195
2021-08-28,Taranaki,0,16,0,16
2021-08-28,Tairawhiti,0,4,0,4
2021-08-28,Southern,0,215,2,217
2021-08-28,South Canterbury,0,17,0,17
2021-08-28,Northland,0,28,0,28
2021-08-28,Nelson Marlborough,0,49,0,49
2021-08-28,Mid Central,0,33,0,33
2021-08-28,Lakes,0,16,0,16
2021-08-28,Hutt Valley,0,24,0,24
2021-08-28,Hawke's Bay,0,44,0,44
2021-08-28,Counties Manukau,219,231,1,451
2021-08-28,Capital and Coast,14,94,2,110
2021-08-28,Canterbury,0,156,12,168
2021-08-28,Bay of Plenty,0,48,0,48
2021-08-28,Managed Isolation & Quarantine,38,1177,1,1216
2021-08-28,Total,467,2887,26,3380
2021-08-29,Auckland,100,225,1,326
2021-08-29,Whanganui,0,9,0,9
2021-08-29,West Coast,0,4,1,5
2021-08-29,Waitemata,116,296,4,416
2021-08-29,Wairarapa,0,8,0,8
2021-08-29,Waikato,0,193,2,195
2021-08-29,Taranaki,0,16,0,16
2021-08-29,Tairawhiti,0,4,0,4
2021-08-29,Southern,0,215,2,217
2021-08-29,South Canterbury,0,17,0,17
2021-08-29,Northland,0,28,0,28
2021-08-29,Nelson Marlborough,0,49,0,49
2021-08-29,Mid Central,0,33,0,33
2021-08-29,Lakes,0,16,0,16
2021-08-29,Hutt Valley,0,24,0,24
2021-08-29,Hawke's Bay,0,44,0,44
2021-08-29,Counties Manukau,280,231,1,512
2021-08-29,Capital and Coast,15,94,2,111
2021-08-29,Canterbury,0,156,12,168
2021-08-29,Bay of Plenty,0,48,0,48
2021-08-29,Managed Isolation & Quarantine,40,1177,1,1218
2021-08-29,Total,551,2887,26,3464
2021-08-30,Auckland,106,227,1,334
2021-08-30,Whanganui,0,9,0,9
2021-08-30,West Coast,0,4,1,5
2021-08-30,Waitemata,131,296,4,431
2021-08-30,Wairarapa,0,8,0,8
2021-08-30,Waikato,0,193,2,195
2021-08-30,Taranaki,0,16,0,16
2021-08-30,Tairawhiti,0,4,0,4
2021-08-30,Southern,0,215,2,217
2021-08-30,South Canterbury,0,17,0,17
2021-08-30,Northland,0,28,0,28
2021-08-30,Nelson Marlborough,0,49,0,49
2021-08-30,Mid Central,0,33,0,33
2021-08-30,Lakes,0,16,0,16
2021-08-30,Hutt Valley,0,24,0,24
2021-08-30,Hawke's Bay,0,44,0,44
2021-08-30,Counties Manukau,310,231,1,542
2021-08-30,Capital and Coast,15,94,2,111
2021-08-30,Canterbury,0,156,12,168
2021-08-30,Bay of Plenty,0,48,0,48
2021-08-30,Managed Isolation & Quarantine,41,1178,1,1220
2021-08-30,Total,603,2890,26,3519
2021-08-31,Auckland,118,227,1,346
2021-08-31,Whanganui,0,9,0,9
2021-08-31,West Coast,0,4,1,5
2021-08-31,Waitemata,135,297,4,436
2021-08-31,Wairarapa,0,8,0,8
2021-08-31,Waikato,0,193,2,195
2021-08-31,Taranaki,0,16,0,16
2021-08-31,Tairawhiti,0,4,0,4
2021-08-31,Southern,0,215,2,217
2021-08-31,South Canterbury,0,17,0,17
2021-08-31,Northland,0,28,0,28
2021-08-31,Nelson Marlborough,0,49,0,49
2021-08-31,Mid Central,0,33,0,33
2021-08-31,Lakes,0,16,0,16
2021-08-31,Hutt Valley,0,24,0,24
2021-08-31,Hawke's Bay,0,44,0,44
2021-08-31,Counties Manukau,341,231,1,573
2021-08-31,Capital and Coast,15,94,2,111
2021-08-31,Canterbury,0,156,12,168
2021-08-31,Bay of Plenty,0,48,0,48
2021-08-31,Managed Isolation & Quarantine,42,1179,1,1222
2021-08-31,Total,651,2892,26,3569
2021-09-01,Auckland,130,227,1,358
2021-09-01,Whanganui,0,9,0,9
2021-09-01,West Coast,0,4,1,5
2021-09-01,Waitemata,163,299,4,466
2021-09-01,Wairarapa,0,8,0,8
2021-09-01,Waikato,0,193,2,195
2021-09-01,Taranaki,0,16,0,16
2021-09-01,Tairawhiti,0,4,0,4
2021-09-01,Southern,0,215,2,217
2021-09-01,South Canterbury,0,17,0,17
2021-09-01,Northland,0,28,0,28
2021-09-01,Nelson Marlborough,0,49,0,49
2021-09-01,Mid Central,1,33,0,34
2021-09-01,Lakes,0,16,0,16
2021-09-01,Hutt Valley,0,24,0,24
2021-09-01,Hawke's Bay,0,44,0,44
2021-09-01,Counties Manukau,372,232,1,605
2021-09-01,Capital and Coast,16,94,2,112
2021-09-01,Canterbury,0,156,12,168
2021-09-01,Bay of Plenty,0,48,0,48
2021-09-01,Managed Isolation & Quarantine,42,1179,1,1222
2021-09-01,Total,724,2895,26,3645
2021-09-02,Auckland,140,227,1,368
2021-09-02,Whanganui,0,9,0,9
2021-09-02,West Coast,0,4,1,5
2021-09-02,Waitemata,165,302,4,471
2021-09-02,Wairarapa,0,8,0,8
2021-09-02,Waikato,0,193,2,195
2021-09-02,Taranaki,0,16,0,16
2021-09-02,Tairawhiti,0,4,0,4
2021-09-02,Southern,0,215,2,217
2021-09-02,South Canterbury,0,17,0,17
2021-09-02,Northland,0,28,0,28
2021-09-02,Nelson Marlborough,0,49,0,49
2021-09-02,Mid Central,0,33,0,33
2021-09-02,Lakes,0,16,0,16
2021-09-02,Hutt Valley,0,24,0,24
2021-09-02,Hawke's Bay,0,44,0,44
2021-09-02,Counties Manukau,404,234,1,639
2021-09-02,Capital and Coast,16,94,2,112
2021-09-02,Canterbury,0,156,12,168
2021-09-02,Bay of Plenty,0,48,0,48
2021-09-02,Managed Isolation & Quarantine,45,1180,1,1226
2021-09-02,Total,770,2901,26,3697
2021-09-03,Auckland,138,234,1,373
2021-09-03,Whanganui,0,9,0,9
2021-09-03,West Coast,0,4,1,5
2021-09-03,Waitemata,161,309,4,474
2021-09-03,Wairarapa,0,8,0,8
2021-09-03,Waikato,0,193,2,195
2021-09-03,Taranaki,0,16,0,16
2021-09-03,Tairawhiti,0,4,0,4
2021-09-03,Southern,0,215,2,217
2021-09-03,South Canterbury,0,17,0,17
2021-09-03,Northland,0,28,0,28
2021-09-03,Nelson Marlborough,0,49,0,49
2021-09-03,Mid Central,0,33,0,33
2021-09-03,Lakes,0,16,0,16
2021-09-03,Hutt Valley,0,24,0,24
2021-09-03,Hawke's Bay,0,44,0,44
2021-09-03,Counties Manukau,416,241,1,658
2021-09-03,Capital and Coast,16,95,2,113
2021-09-03,Canterbury,0,156,12,168
2021-09-03,Bay of Plenty,0,48,0,48
2021-09-03,Managed Isolation & Quarantine,24,1205,1,1230
2021-09-03,Total,755,2948,26,3729
2021-09-04,Auckland,141,237,1,379
2021-09-04,Whanganui,0,9,0,9
2021-09-04,West Coast,0,4,1,5
2021-09-04,Waitemata,164,315,4,483
2021-09-04,Wairarapa,0,8,0,8
2021-09-04,Waikato,0,193,2,195
2021-09-04,Taranaki,0,16,0,16
2021-09-04,Tairawhiti,0,4,0,4
2021-09-04,Southern,0,215,2,217
2021-09-04,South Canterbury,0,17,0,17
2021-09-04,Northland,0,28,0,28
2021-09-04,Nelson Marlborough,0,49,0,49
2021-09-04,Mid Central,0,33,0,33
2021-09-04,Lakes,0,16,0,16
2021-09-04,Hutt Valley,0,24,0,24
2021-09-04,Hawke's Bay,0,44,0,44
2021-09-04,Counties Manukau,408,252,1,661
2021-09-04,Capital and Coast,15,96,2,113
2021-09-04,Canterbury,0,156,12,168
2021-09-04,Bay of Plenty,0,48,0,48
2021-09-04,Managed Isolation & Quarantine,23,1207,1,1231
2021-09-04,Total,751,2971,26,3748
2021-09-05,Auckland,135,246,1,382
2021-09-05,Whanganui,0,9,0,9
2021-09-05,West Coast,0,4,1,5
2021-09-05,Waitemata,159,322,5,486
2021-09-05,Wairarapa,0,8,0,8
2021-09-05,Waikato,0,193,2,195
2021-09-05,Taranaki,0,16,0,16
2021-09-05,Tairawhiti,0,4,0,4
2021-09-05,Southern,0,215,2,217
2021-09-05,South Canterbury,0,17,0,17
2021-09-05,Northland,0,28,0,28
2021-09-05,Nelson Marlborough,0,49,0,49
2021-09-05,Mid Central,0,33,0,33
2021-09-05,Lakes,0,16,0,16
2021-09-05,Hutt Valley,0,24,0,24
2021-09-05,Hawke's Bay,0,44,0,44
2021-09-05,Counties Manukau,412,261,1,674
2021-09-05,Capital and Coast,15,96,2,113
2021-09-05,Canterbury,0,156,12,168
2021-09-05,Bay of Plenty,0,48,0,48
2021-09-05,Managed Isolation & Quarantine,22,1209,1,1232
2021-09-05,Total,743,2998,27,3768
2021-09-06,Auckland,133,255,1,389
2021-09-06,Whanganui,0,9,0,9
2021-09-06,West Coast,0,4,1,5
2021-09-06,Waitemata,148,336,5,489
2021-09-06,Wairarapa,0,8,0,8
2021-09-06,Waikato,0,193,2,195
2021-09-06,Taranaki,0,16,0,16
2021-09-06,Tairawhiti,0,4,0,4
2021-09-06,Southern,0,215,2,217
2021-09-06,South Canterbury,0,17,0,17
2021-09-06,Northland,0,28,0,28
2021-09-06,Nelson Marlborough,0,49,0,49
2021-09-06,Mid Central,0,33,0,33
2021-09-06,Lakes,0,16,0,16
2021-09-06,Hutt Valley,0,24,0,24
2021-09-06,Hawke's Bay,0,44,0,44
2021-09-06,Counties Manukau,408,275,1,684
2021-09-06,Capital and Coast,15,96,2,113
2021-09-06,Canterbury,0,156,12,168
2021-09-06,Bay of Plenty,0,48,0,48
2021-09-06,Managed Isolation & Quarantine,25,1210,1,1236
2021-09-06,Total,729,3036,27,3792
2021-09-07,Auckland,129,261,1,391
2021-09-07,Whanganui,0,9,0,9
2021-09-07,West Coast,0,4,1,5
2021-09-07,Waitemata,144,341,5,490
2021-09-07,Wairarapa,0,8,0,8
2021-09-07,Waikato,0,193,2,195
2021-09-07,Taranaki,0,16,0,16
2021-09-07,Tairawhiti,0,4,0,4
2021-09-07,Southern,0,215,2,217
2021-09-07,South Canterbury,0,17,0,17
2021-09-07,Northland,0,28,0,28
2021-09-07,Nelson Marlborough,0,49,0,49
2021-09-07,Mid Central,0,33,0,33
2021-09-07,Lakes,0,16,0,16
2021-09-07,Hutt Valley,0,24,0,24
2021-09-07,Hawke's Bay,0,44,0,44
2021-09-07,Counties Manukau,413,288,1,702
2021-09-07,Capital and Coast,9,102,2,113
2021-09-07,Canterbury,0,156,12,168
2021-09-07,Bay of Plenty,0,48,0,48
2021-09-07,Managed Isolation & Quarantine,25,1210,1,1236
2021-09-07,Total,720,3066,27,3813
2021-09-08,Auckland,114,276,1,391
2021-09-08,Whanganui,0,9,0,9
2021-09-08,West Coast,0,4,1,5
2021-09-08,Waitemata,130,358,5,493
2021-09-08,Wairarapa,0,8,0,8
2021-09-08,Waikato,0,193,2,195
2021-09-08,Taranaki,0,16,0,16
2021-09-08,Tairawhiti,0,4,0,4
2021-09-08,Southern,0,215,2,217
2021-09-08,South Canterbury,0,17,0,17
2021-09-08,Northland,0,28,0,28
2021-09-08,Nelson Marlborough,0,49,0,49
2021-09-08,Mid Central,0,33,0,33
2021-09-08,Lakes,0,16,0,16
2021-09-08,Hutt Valley,0,24,0,24
2021-09-08,Hawke's Bay,0,44,0,44
2021-09-08,Counties Manukau,384,328,1,713
2021-09-08,Capital and Coast,9,102,2,113
2021-09-08,Canterbury,0,156,12,168
2021-09-08,Bay of Plenty,0,48,0,48
2021-09-08,Managed Isolation & Quarantine,21,1216,1,1238
2021-09-08,Total,658,3144,27,3829
2021-09-09,Auckland,111,283,1,395
2021-09-09,Whanganui,0,9,0,9
2021-09-09,West Coast,0,4,1,5
2021-09-09,Waitemata,126,368,5,499
2021-09-09,Wairarapa,0,8,0,8
2021-09-09,Waikato,0,193,2,195
2021-09-09,Taranaki,0,16,0,16
2021-09-09,Tairawhiti,0,4,0,4
2021-09-09,Southern,0,215,2,217
2021-09-09,South Canterbury,0,17,0,17
2021-09-09,Northland,0,28,0,28
2021-09-09,Nelson Marlborough,0,49,0,49
2021-09-09,Mid Central,0,33,0,33
2021-09-09,Lakes,0,16,0,16
2021-09-09,Hutt Valley,0,24,0,24
2021-09-09,Hawke's Bay,0,44,0,44
2021-09-09,Counties Manukau,358,356,1,715
2021-09-09,Capital and Coast,8,103,2,113
2021-09-09,Canterbury,0,156,12,168
2021-09-09,Bay of Plenty,0,48,0,48
2021-09-09,Managed Isolation & Quarantine,22,1221,1,1244
2021-09-09,Total,625,3195,27,3847
2021-09-10,Auckland,105,290,1,396
2021-09-10,Whanganui,0,9,0,9
2021-09-10,West Coast,0,4,1,5
2021-09-10,Waitemata,125,369,5,499
2021-09-10,Wairarapa,0,8,0,8
2021-09-10,Waikato,0,193,2,195
2021-09-10,Taranaki,0,16,0,16
2021-09-10,Tairawhiti,0,4,0,4
2021-09-10,Southern,0,215,2,217
2021-09-10,South Canterbury,0,17,0,17
2021-09-10,Northland,0,28,0,28
2021-09-10,Nelson Marlborough,0,49,0,49
2021-09-10,Mid Central,0,33,0,33
2021-09-10,Lakes,0,16,0,16
2021-09-10,Hutt Valley,0,24,0,24
2021-09-10,Hawke's Bay,0,44,0,44
2021-09-10,Counties Manukau,352,372,1,725
2021-09-10,Capital and Coast,8,103,2,113
2021-09-10,Canterbury,0,156,12,168
2021-09-10,Bay of Plenty,0,48,0,48
2021-09-10,Managed Isolation & Quarantine,27,1224,1,1252
2021-09-10,Total,617,3222,27,3866
2021-09-11,Auckland,106,290,1,397
2021-09-11,Whanganui,0,9,0,9
2021-09-11,West Coast,0,4,1,5
2021-09-11,Waitemata,126,369,5,500
2021-09-11,Wairarapa,0,8,0,8
2021-09-11,Waikato,0,193,2,195
2021-09-11,Taranaki,0,16,0,16
2021-09-11,Tairawhiti,0,4,0,4
2021-09-11,Southern,0,215,2,217
2021-09-11,South Canterbury,0,17,0,17
2021-09-11,Northland,0,28,0,28
2021-09-11,Nelson Marlborough,0,49,0,49
2021-09-11,Mid Central,0,33,0,33
2021-09-11,Lakes,0,16,0,16
2021-09-11,Hutt Valley,0,24,0,24
2021-09-11,Hawke's Bay,0,44,0,44
2021-09-11,Counties Manukau,373,372,1,746
2021-09-11,Capital and Coast,7,104,2,113
2021-09-11,Canterbury,0,156,12,168
2021-09-11,Bay of Plenty,0,48,0,48
2021-09-11,Managed Isolation & Quarantine,28,1224,1,1253
2021-09-11,Total,640,3223,27,3890
2021-09-12,Auckland,98,299,1,398
2021-09-12,Whanganui,0,9,0,9
2021-09-12,West Coast,0,4,1,5
2021-09-12,Waitemata,114,382,5,501
2021-09-12,Wairarapa,0,8,0,8
2021-09-12,Waikato,0,193,2,195
2021-09-12,Taranaki,0,16,0,16
2021-09-12,Tairawhiti,0,4,0,4
2021-09-12,Southern,0,215,2,217
2021-09-12,South Canterbury,0,17,0,17
2021-09-12,Northland,0,28,0,28
2021-09-12,Nelson Marlborough,0,49,0,49
2021-09-12,Mid Central,0,33,0,33
2021-09-12,Lakes,0,16,0,16
2021-09-12,Hutt Valley,0,24,0,24
2021-09-12,Hawke's Bay,0,44,0,44
2021-09-12,Counties Manukau,350,413,1,764
2021-09-12,Capital and Coast,7,104,2,113
2021-09-12,Canterbury,0,156,12,168
2021-09-12,Bay of Plenty,0,48,0,48
2021-09-12,Managed Isolation & Quarantine,30,1225,1,1256
2021-09-12,Total,599,3287,27,3913
2021-09-13,Auckland,88,310,1,399
2021-09-13,Whanganui,0,9,0,9
2021-09-13,West Coast,0,4,1,5
2021-09-13,Waitemata,114,384,5,503
2021-09-13,Wairarapa,0,8,0,8
2021-09-13,Waikato,0,193,2,195
2021-09-13,Taranaki,0,16,0,16
2021-09-13,Tairawhiti,0,4,0,4
2021-09-13,Southern,0,215,2,217
2021-09-13,South Canterbury,0,17,0,17
2021-09-13,Northland,0,28,0,28
2021-09-13,Nelson Marlborough,0,49,0,49
2021-09-13,Mid Central,0,33,0,33
2021-09-13,Lakes,0,16,0,16
2021-09-13,Hutt Valley,0,24,0,24
2021-09-13,Hawke's Bay,0,44,0,44
2021-09-13,Counties Manukau,375,418,1,794
2021-09-13,Capital and Coast,5,106,2,113
2021-09-13,Canterbury,0,156,12,168
2021-09-13,Bay of Plenty,0,48,0,48
2021-09-13,Managed Isolation & Quarantine,32,1226,1,1259
2021-09-13,Total,614,3308,27,3949
2021-09-14,Auckland,85,314,1,400
2021-09-14,Whanganui,0,9,0,9
2021-09-14,West Coast,0,4,1,5
2021-09-14,Waitemata,110,390,5,505
2021-09-14,Wairarapa,0,8,0,8
2021-09-14,Waikato,0,193,2,195
2021-09-14,Taranaki,0,16,0,16
2021-09-14,Tairawhiti,0,4,0,4
2021-09-14,Southern,0,215,2,217
2021-09-14,South Canterbury,0,17,0,17
2021-09-14,Northland,0,28,0,28
2021-09-14,Nelson Marlborough,0,49,0,49
2021-09-14,Mid Central,0,33,0,33
2021-09-14,Lakes,0,16,0,16
2021-09-14,Hutt Valley,0,24,0,24
2021-09-14,Hawke's Bay,0,44,0,44
2021-09-14,Counties Manukau,375,430,1,806
2021-09-14,Capital and Coast,5,106,2,113
2021-09-14,Canterbury,0,156,12,168
2021-09-14,Bay of Plenty,0,48,0,48
2021-09-14,Managed Isolation & Quarantine,29,1231,1,1261
2021-09-14,Total,604,3335,27,3966
2021-09-15,Auckland,73,329,1,403
2021-09-15,Whanganui,0,9,0,9
2021-09-15,West Coast,0,4,1,5
2021-09-15,Waitemata,105,395,5,505
2021-09-15,Wairarapa,0,8,0,8
2021-09-15,Waikato,0,193,2,195
2021-09-15,Taranaki,0,16,0,16
2021-09-15,Tairawhiti,0,4,0,4
2021-09-15,Southern,0,215,2,217
2021-09-15,South Canterbury,0,17,0,17
2021-09-15,Northland,0,28,0,28
2021-09-15,Nelson Marlborough,0,49,0,49
2021-09-15,Mid Central,0,33,0,33
2021-09-15,Lakes,0,16,0,16
2021-09-15,Hutt Valley,0,24,0,24
2021-09-15,Hawke's Bay,0,44,0,44
2021-09-15,Counties Manukau,347,468,1,816
2021-09-15,Capital and Coast,5,106,2,113
2021-09-15,Canterbury,0,156,12,168
2021-09-15,Bay of Plenty,0,48,0,48
2021-09-15,Managed Isolation & Quarantine,26,1236,1,1263
2021-09-15,Total,556,3398,27,3981
2021-09-16,Auckland,69,332,1,402
2021-09-16,Whanganui,0,9,0,9
2021-09-16,West Coast,0,4,1,5
2021-09-16,Waitemata,105,397,5,507
2021-09-16,Wairarapa,0,8,0,8
2021-09-16,Waikato,0,193,2,195
2021-09-16,Taranaki,0,16,0,16
2021-09-16,Tairawhiti,0,4,0,4
2021-09-16,Southern,0,215,2,217
2021-09-16,South Canterbury,0,17,0,17
2021-09-16,Northland,0,28,0,28
2021-09-16,Nelson Marlborough,0,49,0,49
2021-09-16,Mid Central,0,33,0,33
2021-09-16,Lakes,0,16,0,16
2021-09-16,Hutt Valley,0,24,0,24
2021-09-16,Hawke's Bay,0,44,0,44
2021-09-16,Counties Manukau,359,468,1,828
2021-09-16,Capital and Coast,3,108,2,113
2021-09-16,Canterbury,0,156,12,168
2021-09-16,Bay of Plenty,0,48,0,48
2021-09-16,Managed Isolation & Quarantine,29,1238,1,1268
2021-09-16,Total,565,3407,27,3999
2021-09-17,Auckland,61,343,1,405
2021-09-17,Whanganui,0,9,0,9
2021-09-17,West Coast,0,4,1,5
2021-09-17,Waitemata,89,412,5,506
2021-09-17,Wairarapa,0,8,0,8
2021-09-17,Waikato,0,193,2,195
2021-09-17,Taranaki,0,16,0,16
2021-09-17,Tairawhiti,0,4,0,4
2021-09-17,Southern,0,215,2,217
2021-09-17,South Canterbury,0,17,0,17
2021-09-17,Northland,0,28,0,28
2021-09-17,Nelson Marlborough,0,49,0,49
2021-09-17,Mid Central,0,33,0,33
2021-09-17,Lakes,0,16,0,16
2021-09-17,Hutt Valley,0,24,0,24
2021-09-17,Hawke's Bay,0,44,0,44
2021-09-17,Counties Manukau,305,531,1,837
2021-09-17,Capital and Coast,2,109,2,113
2021-09-17,Canterbury,0,156,12,168
2021-09-17,Bay of Plenty,0,48,0,48
2021-09-17,Managed Isolation & Quarantine,32,1239,1,1272
2021-09-17,Total,489,3498,27,4014
2021-09-18,Auckland,50,358,1,409
2021-09-18,Whanganui,0,9,0,9
2021-09-18,West Coast,0,4,1,5
2021-09-18,Waitemata,60,442,5,507
2021-09-18,Wairarapa,0,8,0,8
2021-09-18,Waikato,0,193,2,195
2021-09-18,Taranaki,0,16,0,16
2021-09-18,Tairawhiti,0,4,0,4
2021-09-18,Southern,0,215,2,217
2021-09-18,South Canterbury,0,17,0,17
2021-09-18,Northland,0,28,0,28
2021-09-18,Nelson Marlborough,0,49,0,49
2021-09-18,Mid Central,0,33,0,33
2021-09-18,Lakes,0,16,0,16
2021-09-18,Hutt Valley,0,24,0,24
2021-09-18,Hawke's Bay,0,44,0,44
2021-09-18,Counties Manukau,275,576,1,852
2021-09-18,Capital and Coast,1,110,2,113
2021-09-18,Canterbury,0,156,12,168
2021-09-18,Bay of Plenty,0,48,0,48
2021-09-18,Managed Isolation & Quarantine,34,1241,1,1276
2021-09-18,Total,420,3591,27,4038
2021-09-19,Auckland,45,364,1,410
2021-09-19,Whanganui,0,9,0,9
2021-09-19,West Coast,0,4,1,5
2021-09-19,Waitemata,52,450,5,507
2021-09-19,Wairarapa,0,8,0,8
2021-09-19,Waikato,0,193,2,195
2021-09-19,Taranaki,0,16,0,16
2021-09-19,Tairawhiti,0,4,0,4
2021-09-19,Southern,0,215,2,217
2021-09-19,South Canterbury,0,17,0,17
2021-09-19,Northland,0,28,0,28
2021-09-19,Nelson Marlborough,0,49,0,49
2021-09-19,Mid Central,0,33,0,33
2021-09-19,Lakes,0,16,0,16
2021-09-19,Hutt Valley,0,24,0,24
2021-09-19,Hawke's Bay,0,44,0,44
2021-09-19,Counties Manukau,264,609,1,874
2021-09-19,Capital and Coast,0,111,2,113
2021-09-19,Canterbury,0,156,12,168
2021-09-19,Bay of Plenty,0,48,0,48
2021-09-19,Managed Isolation & Quarantine,33,1241,1,1275
2021-09-19,Total,394,3639,27,4060
2021-09-20,Auckland,45,367,1,413
2021-09-20,Whanganui,0,9,0,9
2021-09-20,West Coast,0,4,1,5
2021-09-20,Waitemata,51,450,5,506
2021-09-20,Wairarapa,0,8,0,8
2021-09-20,Waikato,0,193,2,195
2021-09-20,Taranaki,0,16,0,16
2021-09-20,Tairawhiti,0,4,0,4
2021-09-20,Southern,0,215,2,217
2021-09-20,South Canterbury,0,17,0,17
2021-09-20,Northland,0,28,0,28
2021-09-20,Nelson Marlborough,0,49,0,49
2021-09-20,Mid Central,0,33,0,33
2021-09-20,Lakes,0,16,0,16
2021-09-20,Hutt Valley,0,24,0,24
2021-09-20,Hawke's Bay,0,44,0,44
2021-09-20,Counties Manukau,280,612,1,893
2021-09-20,Capital and Coast,0,111,2,113
2021-09-20,Canterbury,0,156,12,168
2021-09-20,Bay of Plenty,0,48,0,48
2021-09-20,Managed Isolation & Quarantine,34,1241,1,1276
2021-09-20,Total,410,3645,27,4082
2021-09-21,Auckland,35,379,1,415
2021-09-21,Whanganui,0,9,0,9
2021-09-21,West Coast,0,4,1,5
2021-09-21,Waitemata,34,469,5,508
2021-09-21,Wairarapa,0,8,0,8
2021-09-21,Waikato,0,193,2,195
2021-09-21,Taranaki,0,16,0,16
2021-09-21,Tairawhiti,0,4,0,4
2021-09-21,Southern,0,215,2,217
2021-09-21,South Canterbury,0,17,0,17
2021-09-21,Northland,0,28,0,28
2021-09-21,Nelson Marlborough,0,49,0,49
2021-09-21,Mid Central,0,33,0,33
2021-09-21,Lakes,0,16,0,16
2021-09-21,Hutt Valley,0,24,0,24
